FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,1.1 La educación deberá enfocarse en-Cumplir con el plan de estudios,1.1 La educación deberá enfocarse en-El desarrollo socio emocional del estudiante,1.1 La educación deberá enfocarse en-Quality,1.1 La educación deberá enfocarse en-X,1.1 La educación deberá enfocarse en-Y,1.1 La educación deberá enfocarse en-NA,1.2 Estudiantes necesitan cultivar-Habilidades prácticas para la vida,1.2 Estudiantes necesitan cultivar-Fundamentos para un aprendizaje continuo,1.2 Estudiantes necesitan cultivar-Comprensión del mundo que los rodea,1.2 Estudiantes necesitan cultivar-X,1.2 Estudiantes necesitan cultivar-Y,1.2 Estudiantes necesitan cultivar-NA,1.3 Los colegios deben enfocarse en que los estudiantes...-Reflexionen sobre lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-Apliquen los conocimientos,1.3 Los colegios deben enfocarse en que los estudiantes...-Experimenten con lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-X,1.3 Los colegios deben enfocarse en que los estudiantes...-Y,1.3 Los colegios deben enfocarse en que los estudiantes...-NA,"1.4 Vamos a tener que repensar-El plan de estudios, los horarios, las normas y las políticas",1.4 Vamos a tener que repensar-Cómo se invierten y se gestionan los recursos educativos,1.4 Vamos a tener que repensar-La formación y cualificación de los docentes,1.4 Vamos a tener que repensar-X,1.4 Vamos a tener que repensar-Y,1.4 Vamos a tener que repensar-NA,1.5 El cambio será liderado por-Secretarías y Ministerio,1.5 El cambio será liderado por-Docentes y rectores,1.5 El cambio será liderado por-Estudiantes y padres,1.5 El cambio será liderado por-X,1.5 El cambio será liderado por-Y,1.5 El cambio será liderado por-NA,1.6 Papel del docente-Mostarle nuevos mundos y posibilidades a los estudiantes,1.6 Papel del docente-Ayudarle a los estudiantes a alcanzar sus objetivos,1.6 Papel del docente-Dar soporte emocional a los estudiantes,1.6 Papel del docente-X,1.6 Papel del docente-Y,1.6 Papel del docente-NA,2.1 se animará a los estudiantes a aprender-...individualmente / independiente,2.1 se animará a los estudiantes a aprender-...socialmente / en grupo,2.1 se animará a los estudiantes a aprender-X,2.1 se animará a los estudiantes a aprender-NA,2.2 El aprendizaje será...-Liderado por el docente,2.2 El aprendizaje será...-Liderado por el estudiante,2.2 El aprendizaje será...-X,2.2 El aprendizaje será...-NA,"3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La comunidad y las relaciones","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La filosofía del colegio","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El aprendizaje y el crecimiento","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los problemas como oportunidades","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los premios y los reconocimientos","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_autonomía y el soporte","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El desarrollo en general del estudiante","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El crecimiento personal y los logros","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_otrro",Other_theme,4.1 I am a...,4.2 Género,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria,4.5 Levels taught_Básica Secundaria,4.5 Levels taught_Media,4.6 Age,4.7 Professional qualifications,City,IE,Describa brevemente qué deben hacer las instituciones educativas y los docentes para prepararse para ofrecer una mejor educación de acuerdo con los retos actuales y futuros. Por favor resuma sus pensamientos en un párrafo corto.,Title,Utopia,Dystopia,ProjectID,ApplicationName,SessionID,Language
4d35f553-459e-4eb4-8c1e-9d57497a8314,181,,08:33.6,13:06.4,3.265.387,3.461.538,3.273.075,0.50038445,0.2997692,,33.508.564,32.905.983,3.358.545,0.50038445,0.2849658,,3.372.224,3.247.863,33.799.126,0.50038445,0.28126493,,34.246.574,3.290.598,3.284.745,0.49300438,0.28496575,,33.508.568,3.290.598,33.585.453,0.50038445,0.28496575,,33.353.237,32.478.622,3.416.814,0.5040745,0.2812649,,20.143.646,7.985.635,0.79856354,,37.124.783,62.875.217,0.6287522,,1,,,,,,,1,,,Docente,Mujer,De 11 a 20 años,De 1 a 2 años,1,,,,Entre 31 y 40 años,Magister,Medellín,IE La Avanzada,"Trabajar desde los intereses y necesidades de los estudiantes, teniendo en cuenta el contexto y los procesos de cada uno, no los resultados.",#aprenderesdivertido,"El estudiante posee los recursos necesarios para aprender desde su propio ritmo de aprendizaje y de a cuerdo a sus intereses, el maestro es un guía de ese aprendizaje que implementa  nuevas tecnologías y recursos de interacción para que los estudiantes tengan aprendizajes significativos, donde el ser se mira y se trabaja en todas sus dimensiones.","La educación sigue igual con oportunidades para algunos donde al maestro y los estudiantes no tienen la infraestructura ni los recursos adecuados para lograr aprendizajes, donde se mide el conocimiento de los alumnos es decir, el resultado y no se tiene en cuenta el ritmo de aprendizaje de cada alumno. Se da poca importancia al ser.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",6ddc18ae-3ffe-4459-be3f-ee2e7a90b80c,es
637d1945-417f-495c-995e-3e0ff9a86dc4,56,,53:21.9,53:30.3,8.564.204,9.017.095,12.648.487,0.46350324,0.78088033,,96.430.695,0.4273529,31.419.508,0.03355627,0.00370088,,19.883.746,8.119.659,8.989.197,0.939518,0.07031626,,30.953.863,8.119.659,8.878.495,0.9284479,0.07031626,,936.574,0.4273529,5.915.244,0.061289206,0.00370088,,9.167.599,5.128.205,3.195.815,0.05759917,0.044410255,,75.221.243,92.477.875,0.92477876,,9.387.336,61.266.446,0.06126645,,1,,1,,,,,,,,Docente,Mujer,Más de 20 años,De 6 a 10 años,1,,,,Más de 60 años,Especialista,Medellín,IE Bello Oriente,"Para brindar una excelente educación a nuestros niños, jóvenes y adultos es necesario una capacitación continua en todos los sentidos y es primordial para enfrentar los retos  actuales y los del futuro",Los cambios en la educación,Me imagino toda la educación virtual y con muy buenos resultados por la implementación tecnológica que el estado hace a las instituciones educativas de todo el país tanto urbanas como retales y a la buena alimentación que brinda a sus estudiantes.,"Una educación virtual, sin o con pocos recursos tecnológicos para impartir una adecuada educación; con la mayoría de los estudiantes de estratos bajos sin una buena alimentación para desarrollar satisfactoriamente un buen proceso aprendizaje",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",b43f2cf3-54e7-4a4f-83bc-7ca2a7cb3271,es
d55fb9b8-4c88-4fb2-a9ff-42799d7aad82,57,,56:56.6,57:04.8,4.000.542,86.752.144,9.247.319,0.52623385,0.75127345,,8.700.611,85.470.085,5.829.302,0.48564345,0.74017096,,7.738.182,64.102.554,16.207.924,0.19413054,0.05551284,,76.061.134,6.837.609,1.710.126,0.20520064,0.05921367,,8.686.001,0,13.139.992,0.13139991,0,,93.89,51.282.043,0.9817926,0.03545895,0.044410255,,10.421.723,8.957.828,0.89578277,,34.925.808,65.074.196,0.65074193,,,,,1,,,1,,,,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,,1,,Entre 21 y 30 años,Licenciado,Turbo,IE 29 de Noviembre,"Las instituciones deben dotarse con más implementos educativos digitales , y los docentes debemos capacitarnos en las TIC y en todas aplicaciones y recursos educativos que estas nos brindan para el trabajo con nuestros estudiantes.",#un docentes innovador,Unas instituciones bien dotadas con varios recursos y herramientas para el aprendizaje significativo del estudiante,Deserción de los estudiantes,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",bbc45ee1-e807-4758-b4aa-fcc5b749f74e,es
30346eea-c816-41c2-95dc-ffaf02cee979,172,,54:16.2,54:30.0,0.08109375,57.692.307,422.266,0.7107275,0.49961537,,3.972.535,12.820.358,58.992.622,0.59633636,0.011102434,,48.115.437,0,51.884.567,0.5188456,0,,0.8774512,5.683.761,42.284.943,0.70703745,0.49221367,,0.27584717,52.136.757,47.587.402,0.7365578,0.4515043,,49.431.396,482.906,22.780.006,0.26423302,0.4181966,,3.724.885,96.275.116,0.96275115,,46.717.625,53.282.375,0.53282374,,1,1,,,,,,,,,Docente,Hombre,De 6 a 10 años,De 3 a 5 años,,,1,,Entre 31 y 40 años,Profesional no licenciado,Cali,I.E. Isaías Duarte Cancino,"Las instituciones deberían repensar sus prácticas pedagógicas, en pro de aterrizarlas al contexto de la comunidad que se impactá.Por otro lado, los estudiantes se beneficiarían de que sus docentes sean cualificados, en la medida que estos últimos facilitarían sus conocimientos en una relación enseñanza-aprendizaje.Un ejemplo serían las instituciones etnoeducativas donde es probable que algunos  docentes no logrén entender el objetivo de un PEC, si se compara con una institución mayoritaria que posee un PEI.",La pertinencia desde la escuela,"Una educación, que en general,  que se logró alejar de los convencionalismos y propende a la equidad y al reconocimiento de la interculturalidad.","Seguir defendiendo un modelo educativo que desde ciertas lógicas, desconoce el hecho de que nuestras comunidades no conocen sino una versión de lo que se enseña.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; motorola one macro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",c0a63953-ebcf-4b0e-a599-da2057164d12,es
f5465070-3809-49da-ac68-ba894e14a1d2,145,,13:07.2,13:12.0,3.611.983,38.461.533,9.254.187,0.94464946,0.033307716,,9.207.588,25.641.022,5.360.016,0.06642067,0.022205127,,45.433.823,6.837.609,4.772.857,0.5114737,0.05921367,,32.807.274,35.042.732,3.214.999,0.49671355,0.30347008,,334.483,3.376.068,32.791.016,0.49671355,0.29236752,,31.544.933,34.615.387,3.383.968,0.5114737,0.29976922,,0.21173954,9.978.826,0.9978826,,46.940.716,53.059.284,0.53059286,,1,,,,,,1,,,,Docente,Mujer,De 6 a 10 años,Menos de un año,,1,,,Entre 21 y 30 años,Normalista,Medellín,IEC Jesús Amigo,"Las instituciones y los docentes, como promotores de la educación, deben estar en contante transformación,planeación Y preparación integral, buscando siempre las estrategias que les permitan generar experiencias significativas y productivas en sus estudiantes.",#transformación,"Los docentes siempre trabajaremos en pro de el mejor futuro posible, por eso desde nuestros  conocimientos y experiencias diarias, fortalecemos cada uno de los procesos que realizamos con los niños y niñas.Es así como adaptarnos y adecuarnos a los nuevos desafíos de la era, es un reto que se debe asumir con entereza, actitud positiva y sobre todo buscando las estrategias idóneas para fortalecer los procesos.","El peor escenario para el 2030 es la brecha que nos deja la desigualdad, aunque todos los seres humanos tenemos como derecho la educación, no todos tenemos las mismas oportunidades de acceder a ella, en poblaciónes donde ni ciquiera cuentan con agua potable y sus condiciones de vida es deplorable, la educación no es la excepción.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; FIG-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",ccbfe3bf-20d8-4070-9544-c11102a1d9b7,es
c0dbc053-213e-4724-9d93-8663c4892743,58,,25:32.1,25:36.8,21.354.025,38.461.536,40.184.444,0.5941521,0.3330769,,3.427.194,3.247.863,33.249.428,0.4948874,0.28126493,,51.331.394,46.153.843,25.147.607,0.25591683,0.3996923,,33.536.644,3.247.863,33.984.722,0.50224036,0.28126493,,39.214.756,38.034.187,22.751.055,0.41768152,0.32937607,,13.565.332,4.316.239,55.481.075,0.77062273,0.37378633,,5.872.308,41.276.924,0.41276923,,4.605.416,5.394.584,0.5394584,,,,,1,,,1,,,,Docente,Mujer,Más de 20 años,Más de 20 años,,1,1,,Entre 51 y 60 años,Licenciado,Medellín,IE Bello Oriente,Las instituciones educativas y los docentes deben seguir capacitándose en el uso adecuado de la tecnología para hacer uso adecuado de las herramientas que existen para atender los desafíos actuales y futuros de la educación y contar con las herramientas necesarias. También que los estudiantes cuenten con esas herramientas para hacer uso de ellas ejemplo un computador que la mayoría no lo tiene.,Capacitación a docentes en tecnología,El estudio como vamos se va a desarrollar de una forma digital van a seguir habiendo muchos cambios sorprendentes.,Solo los estudiantes que han desarrollado el hábito o el valor de la responsabilidad van a ser excelentes profesionales y los mediocres seran los que no contribuyen al mejoramiento de la calidad de la educación.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",2b31834f-2d09-44fa-9de9-7be4a44551df,es
68d37f98-3dd4-4347-ac7a-7840f68c0038,59,,16:45.6,16:48.6,33.049.595,34.188.034,3.276.237,0.4985639,0.29606837,,3.369.062,32.905.983,33.403.393,0.4985639,0.2849658,,14.256.592,47.435.898,51.138.443,0.7485639,0.41079488,,33.476.948,3.333.333,33.189.724,0.4985639,0.28866664,,33.904.297,3.247.863,3.361.707,0.4985639,0.28126493,,5.206.669,46.153.843,17.794.678,0.24856389,0.3996923,,5.027.713,4.972.287,0.49722868,,5.281.092,47.189.083,0.47189084,,,,,1,,,1,,,,Docente,Hombre,De 3 a 5 años,De 3 a 5 años,,,1,,Entre 41 y 50 años,Profesional no licenciado,Medellín,IE Bello Oriente,"Las instituciones educativas y los docentes debemos rediseñar las maneras de pensar, hacer, sentir y actuar la manera en que estamos impartiendo nuestros conocimientos, ya que podemos tener toda la disposición pero si no nos actualizamos para dar estos y llegarles de una mejor forma a los estudiantes seremos unas islas aisladas e independientes sin conexión hacia sus pares y hacia los mismos estudiantes.",#meactualizoporunbiencomun,"El mejor futuro posible seria en nuestro caso o contexto la accesibilidad en un 100% a la parte virtual en la que tanto estudiantes como docentes puedan investigar, analizar y exponer contenidos propios o de otros creados como evidencia del proceso de aprendizaje moderno en el que se pueda compartir información, proyectos de vida y estemos interconectados unos con otros.","El peor futuro posible Seria la negativa de los docentes, directivos y administrativos a actualizarse y a estar al día con las técnicas vanguardistas del momento dando como resultado un desactualización de saberes y conocimientos por la falta de conectividad e ignorando las vivencias y experiencias que puedan beneficiar un aprendizaje colectivo para un bien común.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",5cedc465-2da6-40c1-9566-9f1b6a41c97a,es
b516c853-a6b8-494e-a0f8-91154a5f8d97,60,,48:26.7,48:43.5,1.022.157,22.649.576,6.712.885,0.7845364,0.19614531,,17.350.124,12.820.511,6.982.937,0.7623962,0.11102563,,3.228.058,58.974.354,8.745.066,0.38232243,0.510718,,7.211.199,23.504.272,6.928.453,0.8103667,0.20354702,,9.148.464,7.350.427,17.347.263,0.540994,0.63654697,,71.554.245,18.803.421,9.642.338,0.19044049,0.1628376,,11.463.225,98.853.676,0.9885368,,20.808.995,979.191,0.979191,,,1,,,,1,,,,,Docente,Mujer,De 6 a 10 años,De 1 a 2 años,,,1,,Entre 21 y 30 años,Profesional no licenciado,Cali,Colegio Central de Comercio,"En primer lugar un diagnóstico sobre los recursos humanos, tecnológicos y de información con los que cuentan. Para poder definir metas con rutas claras y alcanzables favoreciendo a toda la comunidad educativa, padres de familia, estudiantes y profesores. Es indispensable que se definan rutas, fechas, modelos homogéneos en todas las asignaturas y que la información sea publicada de manera estratégica.",Identificación de rutas para la educación virtual en comunidades pobres,"Optimista, se aprovechó el auge de la tecnología para innovar de manera estratégica la educación permitiendo nuevas formas de conocimiento y valores como los AUTOS, que generaron que estos adultos fueran eficientes y eficaces, la educación llegó a todas las clases sociales y permitió una homogenización.","Pesimista, algunos directivos y políticos se aprovecharon de la coyuntura, hicieron pantallazo de sus supuestas gestiones y generaron más pobreza y desigualdad educativa, mostrando falsos positivos de innovación educativa.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 10; motorola one) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",b403f64c-c124-45ff-816e-1ba74817edc9,es
3737768a-1abe-4bb4-8443-5830f83ab432,61,,36:32.2,36:36.7,21.447.014,2.307.692,55.476.063,0.6701453,0.19984615,,42.966.705,13.247.864,43.785.435,0.50409365,0.11472651,,47.278.843,6.837.609,45.883.553,0.4930235,0.05921367,,3.383.702,30.769.226,3.539.375,0.50778365,0.26646146,,33.176.277,35.042.732,31.780.985,0.4930235,0.30347008,,6.524.333,8.547.005,26.209.663,0.30483165,0.07401709,,3.572.819,64.271.805,0.6427181,,5.628.894,4.371.106,0.4371106,,1,,,,,,,1,,,Docente,Mujer,De 6 a 10 años,De 1 a 2 años,,1,,,Entre 41 y 50 años,Especialista,Medellín,IE Bello Oriente,Fortalecer la ética y los valores humanos que nos ayudan hacer mejores personas y útil a la sociedad.,# valores humanos,"Fortalendo los valores humanos el estudiante será una persona integra, eficaz, capaz de solucionar problemas de la vida cotidiana,resolver conflictos, trazar y alcanzar su proyecto de vida","Una sociedad sin valores, sin ética, mal educados, sin proyección, ni respeto por el otro.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; JKM-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",43fb3dc9-4909-47e9-92db-dd53c099eb77,es
1e725ab8-97b0-4895-94fd-eddc32b70c1e,62,,22:15.4,22:20.9,2.432.098,2.692.308,4.875.594,0.6221748,0.23315385,,46.636.242,24.358.978,29.004.776,0.4118427,0.21094874,,2.181.602,2.307.692,55.107.063,0.66645527,0.19984615,,1.560.208,1.410.257,7.029.535,0.77346635,0.122128226,,1.961.855,52.564.102,27.817.348,0.540994,0.4552051,,10.276.766,542.735,35.449.734,0.62586486,0.47000855,,460.037,539.963,0.539963,,4.974.202,5.025.798,0.5025798,,,,1,,,1,,,,,Docente,Mujer,De 3 a 5 años,De 3 a 5 años,,,1,1,Entre 31 y 40 años,Magister,Medellín,IE Álvaro Marín Velasco,Identidicar las habilidades de los docentes y estudiantes para establecer estrategias que permitan el trabajo de ambos en torno a potenciar sus prácticas y la forma de relacionarse con la educación.,#EducacionParaElDisfrute,"La educación se ha transformado en la posibilidad  de acceder al conocimiento a través de un propósito o proyecto de vida claro, enfocado en reconocer y potenciar las capacidades del estudiante, las cuales permiten diseñar estrategias de enseñanza-aprendizaje acordes a sus gustos teniendo en cuenta las habilidades de los docentes.",Continuar formando estudiantes que memoricen información que les permita cumplir los requisitos para graduarse y desempeñarse en lo que les toca y no en lo que les gusta.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 10; YAL-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",23dba0ff-84e8-4d13-90d6-73b8d7fd61a8,es
2aa92138-ba18-4c29-9c24-3479384ff18d,63,,43:08.3,43:16.5,9.245.483,8.290.597,784.855,0.49301532,0.7179657,,21.488.834,0.8546982,7.765.647,0.7808382,0.007401709,,18.555.725,59.829.025,7.546.137,0.78452826,0.051811963,,15.349.807,20.512.817,64.137.375,0.74393785,0.17764102,,798.314,8.247.862,9.538.237,0.5077755,0.71426487,,11.991.709,2.136.757,8.587.154,0.8693991,0.018504297,,2.162.385,97.837.616,0.97837615,,8.988.951,10.110.485,0.10110485,,,,1,,,,,,,,Docente,Mujer,De 1 a 2 años,De 1 a 2 años,1,,,,Entre 21 y 30 años,Licenciado,Cali,,"Debemos de ser más  conscientes al desafío en el cual  estamos pasando ,y así  trabajar en equipo  para recolectar ideas y llevar acabo el desafío  eficazmente.",#EnEquipoSeTrabajaMejor,Avances en la tecnología,Se da más importancia a las clases virtuales que presenciales.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 10; SM-A207M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",14886fed-d311-40f8-8959-9365996ed718,es
57d85acd-f74d-4532-a6e0-83698750ec78,64,,47:52.7,48:16.0,12.278.057,54.701.893,3.302.005,0.60370994,0.47371846,,30.904.861,35.898.476,3.319.666,0.511459,0.3108808,,32.342.236,33.761.726,33.896.034,0.507769,0.29237655,,22.475.185,4.316.554,34.359.276,0.55942047,0.37381354,,35.293.484,41.881.382,22.825.134,0.43765828,0.36269277,,40.228.603,29.064.545,30.706.852,0.4523913,0.25169894,,6.730.521,3.269.479,0.3269479,,16.894.978,8.310.502,0.8310502,,,,,1,,,,1,,,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,,1,,Entre 31 y 40 años,Magister,Medellín,IE Álvaro Marín Velasco,Prepararse continuamente. Los docentes necesitan reaprender cambiar el ship,#reaprendedocente,trabajo en equipo desde el crecimiento personal sin el egoísmo,Temor a la socialización tanto del conocimiento como a establecer relaciones interpersonales,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 10; Infinix X604) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",3add426b-7115-49d0-9f44-a4b8e117c3ae,es
52769a1f-3c3d-4a84-930b-ab8ae51679a7,65,,23:57.8,24:11.4,11.070.749,7.777.778,11.151.472,0.5004036,0.67355555,,75.817.676,72.649.612,8.515.327,0.8878575,0.06291455,,9.038.077,10.256.409,8.070.552,0.85833716,0.08882051,,6.319.429,6.837.609,8.684.296,0.90261763,0.05921367,,65.678,49.145.298,44.286.903,0.6885955,0.4255983,,818.485,8.547.005,9.604.496,0.13877998,0.07401709,,20.808.995,979.191,0.979191,,48.809.875,51.190.125,0.51190126,,,,1,1,,,,,,,Docente,Hombre,De 11 a 20 años,De 1 a 2 años,,,1,,Entre 41 y 50 años,Profesional no licenciado,Medellín,IE Enrique Olaya Herrera,Deben propiciar aprendizaje basado en proyectos y estimular los talentos de los estudiantes en todos los ámbitos.,#PracticandoAprendo,"Mejores condiciones en lo social, ambiental, cultural, económico y de esperanza de vida.",Seguimos igual que ahora...,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; moto g(7) play) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",2efa0824-a090-4bbd-8f38-34bec33834d7,es
b86e71e7-ed7c-4e5e-a69e-2beca2040fa7,66,,08:22.9,08:36.8,32.617.478,94.871.796,1.866.455,0.4930235,0.82158977,,9.296.922,2.991.455,40.393.276,0.055350553,0.025906008,,9.004.464,4.700.859,5.254.506,0.07604936,0.040709425,,32.617.478,94.871.796,1.866.455,0.4930235,0.82158977,,2.951.089,940.171,30.318.115,0.5004036,0.81418806,,9.211.452,4.700.859,31.846.251,0.055350553,0.040709425,,5.161.361,4.838.639,0.4838639,,5.161.361,4.838.639,0.4838639,,1,,,,,,1,,,,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,,1,1,Entre 31 y 40 años,Magister,Medellín,IE Enrique Olaya Herrera,Invertir en recursos didácticos posibilitadores de prácticas pedagógicas alternativas.,#innovación,Trabajo por proyectos y resolución de problemas,Lo mismo de siempre,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-J700M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.2 Chrome/75.0.3770.143 Mobile Safari/537.36",16d71721-fb9c-440c-b007-26b4d10af5e0,es
13183402-7378-412e-a6ea-427d4d81b805,67,,32:53.0,33:48.2,2.027.936,38.461.533,7.587.449,0.7779756,0.033307716,,0.3132959,9.230.769,7.379.009,0.53532857,0.7993846,,3.164.185,1.709.404,6.664.874,0.67503446,0.014803418,,29.376.265,25.641.022,6.805.963,0.69341683,0.022205127,,19.472.802,9.786.325,0.18946777,0.49121094,0.8474957,,8.758.391,0.8546981,11.561.392,0.11988741,0.007401709,,0.6149709,9.938.503,0.9938503,,0.10821223,99.891.785,0.9989179,,1,,,,,,,1,,,Docente,Mujer,Más de 20 años,De 6 a 10 años,,1,,,Entre 51 y 60 años,Licenciado,Cali,Colegio La Fontaine,"los directivos, docentes e infraestructura del plantel , deberán ser actualizado prepararse para enfrenar las nuevas generaciones , dado que el estudiante del presente,  del futuro está delante enfrenado con habilidad la tecnología.mucho docentes se están quedando atrás ,cuando ho su papel es de orientador  debe estar bien formado  estructurado intelectual  emocionalmente para responder las expectativas de sus estudiantes.",el cambio promueve un futuro sostenibilidad  aporte.,cualquier entorno seria un sitio  de aprendizaje dado los avances tecnológicos como proyecciones holográficos que harían desde una  aula de clase hasta un labmaker.,"seria que llegaramos al 2030 donde no ha avances cada quien busca, por su  su lado ,los estudiantes hayan perdido sus horizontes seguimos igual de atrasados en el desarrollo global.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",c61b82c8-23ab-4b75-9cb9-4e8d37d8e7e7,es
