start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,informacion,CENTRO_EDUCATIVO,CENTRO_EDUCATIVO2,CENTRO_EDUCATIVO3,CENTRO_EDUCATIVO4,texto,hashtag,genera,frecuencia,relaciona_historia,La apropiación y uso de herramientas tecnológicas ,La forma como están organizadas las rutinas diarias,La vinculación de las familias a las propuestas del centro infantil,Los momentos de alimentación de las niñas y los niños,El desempeño de los agentes educativos y sus prácticas,La disposición intencionada de los espacios y ambientes,La calidad de las interacciones entre los actores,El acompañamiento a las transiciones de las niñas y los niños,La documentación de las experiencias realizadas en el centro infantil,El trabajo colaborativo entre los agentes educativos ,acto_principal,Otro,sentiste,habilidades,Habilidades artística,Habilidades comunicativas,Habilidades socioemocionales,Habilidades manuales,Habilidades socio-ambientales,Ninguna de las anteriores,competencias,Trabajo Colaborativo,Comunicación,Pensamiento Crítico,Resolución de problemas,Manejo de herramientas tecnológicas,Manejo de la información,Creatividad e Innovación,Vida y Carrera,rol,CONSENTIMIENTO,_id,_uuid,_submission_time,_validation_status,_index
2020-06-03T19:08:36.748-05:00,2020-06-03T19:24:22.404-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI POR UN NUEVO SANTANDER,,,,"La siguiente anécdota va direccionada hacia el malestar de la situación que la humanidad está pasando por la contingencia, donde las acciones de las familias han estado guiadas al asistencialismo. Algunas familias solo quieren de alguna u otra menara recibir el apoyo del paquete nutricional, sin tener un compromiso general con sus hijos, es decir, sin participar de las experiencias pedagogicas, el acompañamiento desde psicología o nutrición; sin ser conscientes que el programa es para el bienestar general de los niños y las niñas.  Los malos tratos vía telefónica hacia los agentes educativos que cumplen con su función, tanto como profesionales y como humanos por desear cumplir con su deber, es una situación que viven día a día, la formas despectivas cuando se llama constantemente para saber sobre el bienestar familiar y de los niños y las niñas, es una realidad que como profesionales se está viviendo, sin que las familias con estas conductas tengan una represaría frente a estos comportamientos, porque por los niños y las niñas se debe seguir prestando el servicio del programa.",#NoesJusto,Impotencia ,Todo el tiempo,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,1,1,0,1,0,0,1,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,0,0,1,0,Trabajo Colaborativo Resolución de problemas Manejo de la Información y Comunicación,1,0,0,1,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102707885,5eba5af1-591b-4cac-aca7-1e6deb6f01b8,2020-06-04T00:24:21,,63
2020-06-03T18:46:35.791-05:00,2020-06-03T18:57:04.195-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI POR UN NUEVO SANTANDER,,,,"En el centro infantil donde estoy tenemos un niño que posee varias alergias alimentarias. En el servicio de alimentación se reconoce muy bien al niño ya que lleva varios años en el centro, por lo que se tiene una derivación de dieta que las auxiliares reconocen muy bien. Una vez el niño, desconocemos la causa o el alimento, tuvo una reacción alergica, y fue muy impactante para mi, ya que la carita y los ojitos se le brotaron y el niño referia dolor, por lo que llamamos a su acudiente y tuvo que ser llevado al hospital para ser atendido.",#Reaccionalergica,Tristeza,Única vez,Los momentos de alimentación de las niñas y los niños El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,0,0,1,0,0,0,1,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas,1,0,1,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102706576,6cdc38f8-30fd-4bcf-8b45-a78cd6545b09,2020-06-03T23:57:06,,60
2020-06-03T15:20:24.495-05:00,2020-06-03T15:29:45.664-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI POR UN NUEVO SANTANDER,,,,"Cuando será que soy docente pensaba observando a las demás y realizando mi labor como auxiliar, para el mes de abril realizaron uno hermosos grados donde recibo el diploma de licenciada mi pensamiento se hizo realidad tienes un hermoso grupo a cargo donde ejerces todo lo que anhelabas durante varios años, empiezas a transmitir a los niños y niñas tus conocimientos, amor, locuras fuer una experiencia maravillosa",#sueñocumplido,Orgullo,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El trabajo colaborativo entre los agentes educativos ,0,0,0,0,1,0,1,0,0,1,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo Manejo de la Información y Comunicación,1,0,0,0,0,1,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",,102691405,b7e950c0-0f42-4bbb-83f8-0af3add6439d,2020-06-03T20:29:46,,45
2020-06-03T14:25:55.742-05:00,2020-06-03T14:35:14.505-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI SER Y HACER CARAMBOLAS,,,,Compartir experiencias creativas con los niños y las niñas y no solo enseñar sino aprender mucho de ellos,Mundo mágico,Alegría,Todo el tiempo,La forma como están organizadas las rutinas diarias Los momentos de alimentación de las niñas y los niños La disposición intencionada de los espacios y ambientes,0,1,0,1,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo Manejo de la Información y Comunicación Creatividad e Innovación,1,0,0,0,0,1,1,0,Potenciar el desarrollo de los niños y las niñas.,,102684003,c89fc2ce-a65a-4710-8348-c8d8f33c20ff,2020-06-03T19:35:16,,38
2020-06-03T21:33:26.706-05:00,2020-06-03T21:49:05.740-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI SER Y HACER CARAMBOLAS,,,,"Doy la bienvenida a todos los niños y niñas, llega un niño de dos amor""mamá""me dice desde que llega. Desde ese día él niño llega siempre directo donde yo este y me dice mamá, cariñosamente lo cargo y le doy la bienvenida. Cuando se angustia, cuando llora, cuando no come entonces me llama para que yo este a su lado. Sale de la sala de desarrollo y se pega a mis piernas como pidiéndome ayuda cada mañana espero la llegada de todos los niños y niñas, pero la llegada de él es especial, alegra sin más mis días.",El cordy de mamá Gyna.,Alegría,Todo el tiempo,El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Vida y Carrera,0,0,0,0,0,0,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102714733,8de53f07-451a-41b6-85e4-e28a2140c957,2020-06-04T02:49:32,,69
2020-06-03T23:26:57.999-05:00,2020-06-04T00:01:30.610-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,"En el centro infantil Brillos del Sol, llegaron los niños y las niñas, algunos en su mayoría muy contentos y con muchas espectativas, otros lloraban al inicio, pero luego se tranquilizaba, sin embargo había una niña llamada Juanita que se la pasó mucho rato llorando y no había poder humano que la consolarla y entonces todos pensamos?¿ Qué hacer? una Agente Educativa se vistió de hada madrina con colores vistosos, una corona y una varita mágica! esto le llamó la tensión a niña quien se puso muy feliz,  y comenzó a reír, la Agente Educativa la relacionó con los otros niños y niñas en el centro infantil, esto sucedió por dos días, todo fue un aprendizaje para los niños y las niñas las docentes y el centro infantil, Juanita se convirtió en el hada madrina de los niños nuevos.",Juanita y el Hada Madrina,Alegría,De vez en cuando,La forma como están organizadas las rutinas diarias El desempeño de los agentes educativos y sus prácticas El acompañamiento a las transiciones de las niñas y los niños,0,1,0,0,1,0,0,1,0,0,Niños/niñas,,Me dio curiosidad e inventé la historia,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Resolución de problemas Manejo de la Información y Comunicación,1,0,0,1,0,1,0,0,Potenciar el desarrollo de los niños y las niñas.,,102720394,6b43fc27-2d59-46ee-9d8b-24be968353e1,2020-06-04T05:01:32,,75
2020-06-03T21:24:02.296-05:00,2020-06-03T21:38:37.657-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,"Había una vez una perrita llamada Fofi, ella era muy vanidosa y le encantaba lucir sus moños de color rojo con los que sostenía sus rizos. Un día al despertar y mirarse en el espejo se dio cuenta con gran sorpresa que ya no tenía sus moños, Fofi, perdió el control de si misma y empezó a correr de un lado al otro sin control, hasta que se dirigió al patio y vi con gran alegría que sus moños estaban colgados secandose, por que su dueña los había lavado. Cuando se secaron se los volvieron a poner y Fofi a lucir sus encantadores moños rojos",Los moños rojos,Alegría,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores,0,0,0,0,1,1,1,0,0,0,Niños/niñas,,Me dio curiosidad e inventé la historia,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102714203,96f8b2f7-7529-4c00-a3a2-f21a062e10bf,2020-06-04T02:38:46,,68
2020-06-03T16:15:31.915-05:00,2020-06-03T17:14:10.220-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,"FAMIFONOLOGICO  #FAMIFONOLOGICO  cierto día la psicosocial se encontraba en el centro infantil, llega una familia en busca de una accesoria por que  estaban pasando por una dificil cituacion  ya que estaban desempleados y no tenian EPS para la atencion oportuna de su hija que presentaba problemas de lenguaje,  y su proceso fonologico estaba atrasando. ella los orienta a una entidad competente donde hay practicantes que realizan atenciones gratuitas  y brindan el apoyo necesario y oportuno para que a si ella pudiera iniciar sus terapias de lenguaje  y no tuviera mas afectaciones en su desarrollo. la familia acato la orientacion y llevo a la niña a sus terapias  y se fue notando  el progreso de su lenguaje; la familia se contacto con la psicosocial y le manifesto su agradecimiento.",#FAMIFONOLOGICO,Alegría,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil La calidad de las interacciones entre los actores El trabajo colaborativo entre los agentes educativos ,0,0,1,0,0,0,1,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Resolución de problemas,1,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102701278,fe57910b-2770-4de0-85ad-5e78d48ffa7b,2020-06-03T22:14:11,,56
2020-06-03T14:02:52.143-05:00,2020-06-03T14:26:11.223-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI SER Y HACER CARAMBOLAS 2,,,,"En una casa gran en una bonita unidad vivía una prospera muy comprometida con los niños de su centro infantil quienes le mandaban mensajes cada de lo mucho que la extrañaban, pero su profe también como los extrañaba quiso buscar la forma que los niños y niñas se sintieran más cerca donde decidió realizar en casa cada día los videos saludando a los niños y niñas y invitándolos a realizar experiencias juntos, lo cual los hizo sentir felices.",Que divertido compartir con los niños,Tranquilidad,Todo el tiempo,La apropiación y uso de herramientas tecnológicas  El desempeño de los agentes educativos y sus prácticas,1,0,0,0,1,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Manejo de herramientas tecnológicas Creatividad e Innovación,0,0,0,0,1,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102682589,a22251ad-1c9e-4e90-9682-4b1e43deb8aa,2020-06-03T19:26:19,,37
2020-06-03T21:47:29.863-05:00,2020-06-03T22:44:29.383-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI SUSANITA DIAZ,,,,"Mi historia comienza en el caminar dia a dia por el barrio Kennedy, y llegar al Jardin Comunitario Susanita Diaz, lugar donde han transitado por mas de 25 años niños y niñas de todas las edades desde el primer año hasta los 12 años; que vivencian diversas experiencias que han sido sustentandas desde una educacion transformadora y humanizante; lo cual ha sido para mi una oportunidad que me pone en un reto personal y profesional para poder darle continuidad; y sobre todo ir tejiendo fino con nudos y sin nudos desde diversas experiencias que me han permitido aprender y desaprender, en otras palabras mas coloquiales; en reestructurarme, recetearme, y reinventarme con una estructura mental que entre en sintonia con el contexto actual y la trayectoria comunitaria; lo cual se ha estado construyendo con otros y otras hacia nuevas ideas, pensamientos y visiones sin perder el camino esencial de aprender a conectar el ser para el servicio de la comunidad como mision proyecto de vida.  En este descubrirme reconozco el gran legado de Susanita Diaz por su labor educativa de una mujer popular que transformo desde la simplicidad de su casa un lugar esperanzador para jugar, aprender las primeras letras, compartir, disfrutar y vivir con alegria la educacion popular para la reivindicacion de los Derechos hacia una vida digna.  Mujeres como Susanita me inspiran para contribuir hasta donde me corresponda de corazon en poner otro peldaño para la sostenibilidad de la identidad comunitaria como aporte a la paz en un territorio vivo  y esperanzador para la alegria de niños y niñas",#susanateSANA,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El trabajo colaborativo entre los agentes educativos ,0,0,1,0,1,0,1,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Sostenibilidad Pensamiento Crítico Resolución de problemas Creatividad e Innovación Vida y Carrera,1,1,1,1,0,0,1,1,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,,102716751,5e04bd8b-9bbc-4361-ba87-08d75d5a22dc,2020-06-04T03:44:27,,73
